V1,auto_select,avg_top_2,avg_top_4,avg_top_6,elasticnet,gbt,knn,lightgbm,svr,weighted_top_2,weighted_top_4,weighted_top_6,xgboost
W223,1.7803917692337194,1.613156592426164,1.6210305598290815,1.6242474380182539,1.737341733277184,1.2848407777800057,1.7803917692337194,1.0853259026467748,3.4256391483755873,1.7592025219237966,1.7300274464518497,1.7131904533461244,1.0721020863547912
W224,2.4000349152163083,2.97368643312057,2.9130433024422704,2.8866330659373483,2.7088472631983067,2.4132648107985313,2.4000349152163083,2.554757015195128,3.237968903710606,2.7309384627271256,2.7544987484954992,2.7690286205792276,2.257638565704425
W225,5.025062506643462,3.935983551173356,4.281772995741239,4.431418606253142,2.392457599717347,5.424210655158203,7.456693520412745,5.025062506643462,3.752662262019741,5.302206559534185,5.171669759094395,5.0909493863692274,3.534166971514665
W226,2.362770461659933,2.6299390424590388,2.1662182236560117,2.0138737257916444,5.6300534836100375,4.804173333270647,4.343194199134186,5.238448702577105,2.7762734396782363,2.623285191560488,2.362770461659933,2.2364124296641292,5.630053654534457
W227,5.554686876468998,4.356987452081499,4.368514986373457,4.3726676380583935,4.407226534524713,6.008921440391334,9.142579108356584,5.554686876468998,4.306584917597532,4.40304617002904,4.393414200648162,4.389189739030617,7.349979204110962
W228,3.4368295124909896,4.205907785288109,4.029031502329074,3.9565362238481767,4.9821553265244045,5.076528548753329,3.963606307014393,3.4395562397390216,3.4368295124909896,3.5006482590688948,3.5950047669966496,3.6435648984223,5.542994974945057
W229,8.073519964723213,4.499105855108668,4.337187106446182,4.266753651990398,8.073519964723213,4.200454018362146,6.150208065898828,5.207835154656566,5.3862257004656575,3.8525490499388177,3.915116397435576,3.9537221649221146,3.796230790431601
W230,8.936707162565801,8.909932285673154,8.903824793797185,8.901169194991454,8.936707162565801,10.306133935139918,11.685301024920216,9.963434105125117,8.883359123826711,8.885565854767458,8.887921303828627,8.889374947041079,10.622662913812508
W231,5.0070074185784526,4.482216664981699,4.482514003511702,4.482615041015798,4.393953061647789,5.0070074185784526,4.496770128487903,4.690811854939316,4.468235282617996,4.48340750948057,4.483120658297554,4.483021364261451,5.078267931433973
W232,6.921852368334447,5.620506417248649,5.604225577441645,5.598749987886742,4.860053837735559,6.39876105541349,6.103678684083091,7.2491625727328115,4.835926551768762,5.555366584088053,5.571367382637791,5.576799613901935,6.921852368334447
W233,9.644583267098582,10.308293093096308,10.157636441086648,10.091781557365945,9.644583267098582,10.995270651910758,7.492448978919378,15.030707178002679,8.681890416676051,9.700520671042074,9.760063490550118,9.79672409720451,14.04341120230182
W234,12.09796839605909,11.388417274477302,11.446304492303813,11.471545081447749,12.09796839605909,11.137290679457395,14.735968736732923,11.64193832648643,15.60857278531172,11.620720211804517,11.598105277726459,11.584165728568667,12.602977393326665
W235,15.852609578497088,15.134142456317882,15.161705084817006,15.17370167193149,14.27927050759094,15.254348716485405,15.299940175467336,15.852609578497088,15.013762123143035,15.244338167059333,15.233658644927111,15.227070793988117,21.826787316689895
W236,1.7925869263664056,1.7925448947220017,1.7925352624683362,1.7925310690483407,1.7925028630647772,1.6593676596175686,2.674212964611839,1.6593683274894078,3.7412295943252016,1.792506365703207,1.792510101946206,1.7925124064738944,1.7925869263664056
W237,3.9229169728444555,4.374443648870998,4.236350242392688,4.1797430771144715,4.715751897497562,8.244315894768654,10.54740984947189,6.533965882817946,3.9229169728444555,3.937726187144338,3.953523882064061,3.963268343644375,5.51845637283429
W238,13.375980888028879,13.386648490667973,13.384185545988986,13.383116694747098,12.651282316550466,13.397523043621245,13.53421735451754,13.375980888028879,13.043125086373278,13.376861945924482,13.377803350495832,13.378384828112209,13.139872660954927
W239,6.650008322785046,7.881621021046834,8.16250173144446,8.284624945636669,6.650008322785046,9.103555989954556,9.427188722187266,9.229122443994193,7.476552765939934,9.002097133875676,8.893797676143366,8.826960143210378,8.866071927187775
W240,5.545592039144395,5.545592039144395,5.545841475549405,5.54592730686257,5.287501872366644,6.4943058117750345,5.467966469961063,6.8395402893294115,5.53379315768363,5.546590670016571,5.546356725260244,5.546272623812855,5.55773094483851
W241,2.675348754945841,3.893668982984065,3.7125900211268394,3.6365507595302002,4.187964258340651,4.459921869044207,6.098527075307705,3.098533969565539,4.676036566529506,3.165290871122981,3.2545698327028374,3.30500501783901,2.675348754945841
W242,4.087922781306695,4.266095477279258,4.306863691053593,4.324604879866001,4.443821127929103,3.8421108596642126,4.083524147698385,3.680690325784547,4.087922781306695,4.429027687034473,4.41324420405925,4.403507141546357,4.007536230739698
W243,4.239807323362728,4.441833395747156,4.534364557113339,4.574616839054903,4.15135195087996,4.239807323362728,3.5799150113402156,3.7241226392032463,4.8448699443237935,4.8113564623001235,4.775593229286655,4.753526824766947,5.428713228074336
W244,2.8870686977554083,2.7191479089963675,2.745833966689381,2.757454384458695,2.7845654204691304,2.602796763233348,2.8870686977554083,2.8356570475595717,2.948987276951182,2.8259419192118562,2.8155800597246516,2.8091894510870214,2.784581695984673
W245,5.180860215363486,4.671242739414063,4.660605599462652,4.656342827614309,4.159733770668728,7.631660464427246,7.573993502163097,6.625113130219873,5.180860215363486,4.628689253690235,4.635026990873758,4.6390578625942736,7.79636326966947
W246,9.416785893527194,14.374579709676413,14.437101970102525,14.464274621915289,14.100000830166849,11.590865509050333,9.416785893527194,12.649155762517363,14.646314784874734,14.623777778852434,14.599716218605602,14.584863899868736,11.214616937245522
W247,4.742827456800563,4.740838061579359,4.741294516352344,4.74149313227776,4.742827456800563,4.488453505320541,4.161348241400264,4.5552845915360525,4.738842417141508,4.742661912376614,4.74248527935668,4.7423763068973175,4.425584102457479
W248,2.1267527958910697,2.2717893003492797,2.1968629984270995,2.1825644972415357,1.735706295294965,2.5962887248597624,2.126480236679985,1.9432817916140794,2.2347589068599403,1.9708123027728852,2.1109566982070236,2.1267527958910697,1.3750385375974332
W249,9.985448432183915,5.363267482287324,6.442319972561132,6.896981968239088,3.3771515573426862,2.9707916596064,10.413390025200796,2.924922008167762,9.985448432183915,9.608689217438728,9.13854473341497,8.85873607162492,3.604015876969132
W250,1.280006800368932,1.0108218257313597,1.0111514105309685,1.011262183442804,1.1021869599249718,1.280006800368932,1.0742885662806592,1.5756786426252234,1.202808407007282,1.0121385375760312,1.011815587897354,1.011705875564849,1.6295523310695912
W251,5.81799492321826,5.675052467085536,5.723867100327659,5.742464608390372,5.888266252268743,4.0549887411957695,4.681591335343662,3.8558529896159404,5.462368387902463,5.870478155676881,5.83551276824892,5.81799492321826,4.527193851018426
W252,0.31712406199510995,0.38664638551150865,0.38933247965161616,0.3905684053385458,0.31712406199510995,0.5761111745360243,0.5704172377230685,0.5577961931142847,0.39656837850372184,0.3994878947169876,0.3967484850299218,0.39555377441700096,0.46820674653528543
W253,0.731927171724289,1.1438553515319665,1.0296574750997265,0.9861470678272557,1.0034826780481325,1.0829325298545178,1.1587956658709542,1.055541744117757,1.7636431187568329,0.7610732847779075,0.7921808496508889,0.8113771607974071,0.731927171724289
W254,0.3589413520158255,0.3595619195888146,0.3591144381264716,0.3589413520158255,0.38105288210998306,0.3182868706122877,0.48403607688597866,0.2727863715356363,0.3380941650134624,0.35777205417319763,0.3580759440675571,0.3582410163419818,0.5063714837228341
W255,1.986176149466399,2.0137725384169523,2.0074492833707613,2.0046962719719628,1.437913497368743,1.88054480383467,2.0413585428884446,1.9253356278756333,1.986176149466399,1.9884762453207872,1.9909296641090364,1.992442900420762,1.1908921731800273
W256,5.267399093706629,5.267399093706629,5.222580648460724,5.20749863684673,3.318880094475148,5.3307860238259925,7.6339549258359325,5.90002969265507,4.278073253751998,5.087849190460403,5.13201049664943,5.146994683678391,10.607799525938049
W257,8.211432819518857,7.819108120227471,7.857028984656107,7.873546724981815,8.211432819518857,7.626814289372093,7.745354770084364,7.9847874335603395,7.512247719001769,7.970960440040923,7.9562153368057915,7.947122601767845,7.653967910751613
W258,5.056634000680708,5.648406948947981,5.671023891511682,5.680867703097698,4.9371355629375095,5.549620455393724,2.6789885398266593,5.747039977125532,5.056634000680708,5.738826409862437,5.730063875485663,5.724658510467706,7.0131304758982855
W259,10.670282133591705,10.670280450145283,10.670280835935099,10.670281003889404,10.670278766698813,24.920277105616247,27.950530319130557,31.93708716014773,10.713256884090189,10.670281993304501,10.670281843661,10.670281751360362,10.670282133591705
W260,53.79487829680504,22.14145680327277,22.54636376531589,22.717680568618196,24.923804584309167,32.0594911044505,54.63058434513171,33.28994035919937,53.79487829680504,24.516873688647646,24.077654133483698,23.804045433041395,21.422038041994963
W261,1.1878394928266514,1.1878411820577202,1.1878407949422565,1.187840626410826,1.1878394928266514,3.2219515595203694,2.571751112938191,2.702598334995729,17.001044531568617,1.187839633595904,1.1878397837536103,1.18783987637142,1.1878428712888236
W262,0.47403772698818636,0.2663729893538583,0.31031747148297945,0.32627423951787937,0.13485028514830605,0.30285639536622294,0.47403772698818636,0.45829786298555875,0.22256416531192713,0.44228754781390794,0.4061030909959,0.3897381777074742,0.32992938781494796
W263,23.36657424772681,22.16158816125325,21.981447819364455,21.902869245702533,22.94193405812347,19.662638859207984,23.36657424772681,21.039784222097616,21.371883990368357,21.43805482529996,21.508565860211725,21.55201979951251,14.406788608041342
W264,9.28200216381994,9.45654443387236,9.416486417149182,9.399058013763174,12.000814968593723,9.631753603697286,8.766987194565171,9.28200216381994,14.439439207358944,9.296521986954957,9.312015268896465,9.321574192338609,5.976828506856116
W265,10.568801361446388,10.610309335115366,10.599933237502682,10.596191912345287,5.806852724072521,9.819478703918731,11.107659904157417,7.797346144319466,6.003265617435466,10.568801361446388,10.577484121994289,10.581110645300926,10.11158285011618
W266,12.916813072487837,12.681199193501328,12.735221807887708,12.758735495783133,12.916813072487837,9.383393612730362,11.730311804252395,11.201053714058476,12.445270884391812,12.897190588801893,12.876256998374464,12.863343848556475,7.896705346218136
W267,16.578262489744887,16.674353814425785,16.65032349721021,16.642181236866065,15.526549932717494,17.841825089346468,23.28455205426016,17.8928868758731,17.833649425092077,16.578262489744887,16.601478532383023,16.609469565130883,20.133312679928256
W268,5.950916561274641,5.464921692981999,5.542037121481904,5.573437259182279,9.77375344632501,6.329387782422742,3.076936251620731,5.950916561274641,5.127722959346102,5.904503320506413,5.833555072890794,5.793786449437845,5.6135034773928965
W269,9.575252595327356,9.575252485001801,9.57525251028473,9.575252521291706,9.575252374676175,11.193199490854159,9.903185452975798,10.042557201717615,11.243107143856342,9.575252586133594,9.575252576326564,9.575252570277646,9.575252595327356
W270,2.6470046572664008,2.6470046572664008,2.644818564829652,2.644083513733595,2.752434370325797,2.54254942028937,2.965486303756861,2.5228447163024357,3.4256216936022668,2.6382628253241216,2.6404089757325737,2.6411377620828773,2.470544809332569
W271,3.2053591719594654,2.200737133130133,2.1945955717947543,2.1919220213759263,2.7839899771318137,2.173942052551623,3.359261168242658,2.2275437848450013,3.2053591719594654,2.17617453396693,2.1785559969498633,2.180024937196186,2.2544474358228315
W272,1.5399029206055594,1.5083615839137618,1.515590168832755,1.5187370807997707,1.5425898955366084,1.5399029206055594,2.3222726835324106,1.503487749231463,1.6300659723119986,1.5372746351386815,1.5344710263680708,1.532741734046791,1.7678864178222307
W273,2.3767914650435324,2.2583894398611366,2.2468667717964386,2.2458889805938114,2.2393116241009126,2.3180348614643034,2.4692728673397495,2.271584152090082,2.4082945616867475,2.240128451036173,2.240999740939415,2.2415371481413686,2.3767914650435324
W274,14.298000111428161,14.214365170777915,14.216120940285215,14.21671124785494,14.072845115665547,14.12941550478175,13.075897458072443,13.631868378382173,12.971825139054038,14.221384825992732,14.21966181803741,14.219076671097122,14.298000111428161
W275,13.424346035286888,13.297712286572061,13.32674836992892,13.339386374742606,13.424346035286888,13.559213653419677,9.3988137894384,13.170903086403532,10.085224065861064,13.413800161668949,13.402549531030457,13.39560937947168,13.629104054683339
W276,3.5130253920074925,2.7439956047544567,2.743995672169826,2.7439957015192262,2.7439958989305895,4.0232502842580695,3.5130253920074925,3.9745648707320758,3.025790441979665,2.743995874415907,2.7439958482662594,2.7439958321370552,2.743995310578302
W277,5.1355789847023985,6.054559733901989,6.361534863980521,6.4956245339998455,4.731541669283212,5.001461552840212,5.1355789847023985,5.021515496443683,7.478280962146784,7.351863628976564,7.217240857796021,7.134321009383927,4.923321108417448
W278,7.77541084851691,7.70152621649825,7.720000144618884,7.726451960692013,8.58619229741479,8.920220434939989,6.812605126160943,8.248176096442814,7.977343428685946,7.77541084851691,7.758707661960916,7.752413169179453,7.146566099753972
W279,13.290083155045224,13.170409299624913,13.198257910446001,13.21030281233638,13.290083155045224,13.789860866192777,13.49359559614139,13.252739995690174,15.380101523001871,13.280292470718535,13.269812528493791,13.26332975919854,14.026336117837912
W280,0.8912477771868413,0.9492808293945822,0.9318675873346801,0.9243793994186091,1.0253118292052072,1.5119790283412635,1.4687693993293836,1.5138761218780814,0.8733245551974929,0.8796513934578731,0.8869493412737479,0.8912477771868413,0.7266045118272397
W281,2.203481329410072,2.6094014827506165,2.1888071113493774,2.0854668682827593,5.213589509012526,2.2507379323464756,2.203481329410072,2.211117458851055,4.729610719213417,2.1380440675820225,2.068009414379553,2.030141173702013,2.3439718365891453
W282,1.7319714225581138,1.2638350091831114,1.2699896266563473,1.272668313476001,0.9557267410922712,1.2906742076201438,1.7319714225581138,1.2369508480256035,1.349411445248021,1.28843932272752,1.2860550410476244,1.2845842309778672,0.7518679137950218
W283,2.6122093665995485,3.4060814457800133,3.2059633183926497,3.119134766922843,2.6122093665995485,10.054444645099657,5.106109516477397,3.330389106453694,27.175383302863537,2.637317846809751,2.687637969455054,2.734849947974047,6.385240103522956
W284,4.362614545830049,4.385007884033971,4.379413208860738,4.377198068739603,4.113781277122818,4.650594302286391,1.513161197729366,4.730841959816363,3.4078988164772714,4.362614545830049,4.366116637548929,4.368219252239472,3.161818362261242
W285,1.9664821935693497,1.7681480240296816,1.779755411341511,1.784808119924935,1.9664821935693497,1.724791223073674,1.8187845983826798,1.7174755348072457,16.87449084266741,1.814566255723001,1.810066300204625,1.8072905704627427,1.9664822190841345
W286,4.484657642856519,1.8267749908821196,1.8023192964596222,1.7934882638066252,3.0505163542451497,4.865848422408606,1.3790944710918758,4.484657642856519,3.0261646164985754,1.7289072507596572,1.7493184481766257,1.7578799295524552,2.6050733306180294
W287,6.304666587520852,5.561692267383975,5.7467264232745014,5.820182405083702,4.944777816909564,5.298262394707442,7.5324036195248665,5.222263673069145,4.790576650202303,6.304666587520852,6.188577646836389,6.132866744276531,6.37258680035916
W288,0.692588000639876,0.7985095173177623,0.7936859765855717,0.7918610374331775,0.692588000639876,0.493826812397877,1.1608612043398827,0.8699049199354192,0.6465164044513276,0.779219871089745,0.7827379582573929,0.7844923661110738,0.5111837317255815
W289,1.2075829113870435,1.2594984886863787,1.2406166607159324,1.2323893458526034,1.2075829113870435,1.3416282026469697,1.1769384495252566,1.343959899689825,2.691036290876959,1.1838350055523206,1.191188192562685,1.1957219525993803,1.2075923116897016
W290,5.381562592742448,5.844289248177916,5.827641293727943,5.820391900595339,5.855784680148057,5.7716042674175645,5.381562592742448,5.845390003255418,5.938865776430492,5.777665252036804,5.78412968490695,5.788116566792826,5.855793164907371
W291,6.079392145138385,6.079392145138385,6.105816396690016,6.114699584081093,5.176917647142257,7.967339253342461,7.333670974076173,7.482486034443101,5.963901275189968,6.185013261697286,6.159094068065403,6.150290818758153,5.756915571331846
W292,6.535716863119975,6.262304967489247,6.325103847393214,6.352417030982982,6.535716863119975,6.46648360359018,6.1516402881187116,6.351443097051014,5.987280002576222,6.512993821313897,6.488743036605846,6.473778757108252,6.301389506816813
W293,17.7802731508544,20.89769334326522,20.985655205891156,21.023234733796055,17.7802731508544,20.523564978502996,14.89519494067685,21.279618414755134,15.601440432094407,21.247979510120953,21.210418121273783,21.188632788935777,13.231269631901082
W294,26.26277488773508,15.715212666466153,15.359530442956876,15.20403378409376,18.157148226261775,17.24341200032776,26.26277488773508,17.24341214927232,14.147730635987118,14.279897324166734,14.420565642406945,14.50716974472459,18.157102840892218
W295,4.118188589701281,3.055011515108695,3.195478630134554,3.3032769525940067,4.118188589701281,16.16980746290694,12.087890488718749,28.779406457813707,3.5632067934472116,4.017338038630215,3.909653332433552,3.843177415953198,7.791131060192119
W296,14.010120094510361,14.085437458256322,13.950219970106822,13.956321093600298,19.738279470609648,14.010120094510361,18.32897154501654,19.93057912715656,19.84519475450416,14.00222639037276,13.994186468742264,13.989422860717276,15.56366401104433
W297,18.640767687079627,23.74381233433313,22.583836242380293,22.072801646997846,28.59076772142357,30.218021173153275,30.50477586148369,29.42579848869718,45.95932551989632,18.985194587546815,19.46084707387736,19.75266275858445,18.640767687079627
W298,18.44029869302657,18.25355627934389,18.300251401159585,18.317319479069504,13.934213567699997,16.40749246545817,13.573942833342825,13.523804820392108,18.211735002658536,18.44029869302657,18.402647133806806,18.386158573192656,20.48709141341294
W299,16.79160128713346,18.626926939018844,18.213826163152234,18.032642975917117,20.777963808470716,16.79160128713346,20.666773262581657,20.787086154220123,20.68117529063603,16.947916145698695,17.113948532471017,17.21599828162009,17.825691048782552
W300,18.835594233831067,19.900162583983594,19.657017054060187,19.551009616052905,21.20913383020881,20.56062329830378,23.078572746357803,18.835594233831067,27.789376150739336,18.92465817699656,19.019592950462012,19.078113300598748,18.26654274526441
W301,11.443318586787907,11.51980443801553,11.500672994667745,11.493679829298452,10.608937802668535,11.426335400730657,12.700042497619716,8.578476570837292,12.446017338605385,11.443318586787907,11.458727342763035,11.465480182880077,12.351735579820646
W302,21.294644680889647,21.15635746866382,21.188074741550878,21.20187803904528,21.017775131525593,21.775273758377356,21.294644680889647,21.017775130379157,21.74681282083512,21.28313227507175,21.270849729544725,21.263272615459037,21.01777494708295
W303,14.355026033344584,14.293327967426695,14.307467556861303,14.313623172640217,14.231625434886345,14.964256193363848,14.355026033344584,14.231625398342743,14.827390692562345,14.34988472783115,14.344400486926165,14.341017766911666,14.231625079968222
W304,23.83044311759308,23.830443225882235,23.830443201065965,23.83044319026216,24.499963402656267,22.311312803041584,24.698630241840355,23.830443334171342,25.945214370996684,23.830443126617165,23.830443136243122,23.830443142180453,23.83044311759308
W305,15.573955004538037,15.52026014832853,15.522753363864386,15.52375444827355,16.049387721343216,14.865039408715685,15.50604476647363,17.292609644439352,15.03124904259619,15.528654117783432,15.528019618318122,15.527609711641032,15.573955004538037
W306,21.029872902790245,21.029872950771175,21.029872939775572,21.029872934988582,21.029873033523167,21.06933457513965,21.55911042165083,21.02987299875216,21.305516135728762,21.02987290678864,21.029872911053708,21.029872913684475,21.029872902790245
W307,14.152449742656586,13.615424445933755,13.008338261804052,12.825530420197051,11.792093474780598,9.945186136883871,11.64682482378724,11.123990519413987,14.152449742656586,13.90618920774708,13.64292874264909,13.505797747819686,17.949472142725647
W308,17.87624865493267,17.87254856223734,17.87340546549359,17.873776859295162,17.86874750986376,18.68963604634722,17.87624865493267,17.86874753076019,21.85043567345338,17.875944202497884,17.87561866277023,17.875417466544626,17.86874866667343
W309,15.26856851512963,15.221194185946935,15.23303905237889,15.23731603443441,14.65166104644683,17.61722652627123,15.851416883766662,14.459961716842534,18.37626116145568,15.26856851512963,15.258699269818731,15.254555859202219,14.459961463164465
W310,12.878282673994152,12.52871251002988,12.609055873908288,12.643991410816879,12.713351008055914,12.176638464996532,13.701514490598493,12.9073410226464,13.123350756128357,12.84925684191267,12.818272223187034,12.799149833610347,12.878282673994152
W311,12.71395142622628,12.748067780207553,12.722605750718133,12.71395142622628,12.807336033220066,14.961397914748717,12.461937727314707,13.1131459862085,13.13183075294089,12.64651978883434,12.670766665959436,12.67922271406475,14.612948745512657
W312,15.145697600111433,15.655039437033208,15.527836959334254,15.47347302199431,18.699350327409256,15.099324785812792,13.843482321196493,16.20901897368932,9.962893147750306,15.145697600111433,15.201412026060165,15.233098034429608,9.072927752141894
W313,13.04783705199072,12.8683619358865,12.908966480366256,12.926741009605545,7.068573755691482,10.480836171754863,12.694799699118597,13.04783705199072,17.249281644469075,13.032652973521799,13.016502040891641,13.006563655074865,18.35757557818419
W314,9.324227479746401,9.356562882118387,9.324227479746401,9.313290583348875,20.11086917187971,7.923155701025222,10.906273132813725,24.96317653254837,41.73627766604588,9.22721074551223,9.258603094156026,9.269538139774552,8.123077171019059
W315,11.741877643584981,11.750438674876824,11.472328460574465,11.413732733087544,50.04674000274786,36.386910665246305,11.741877643584981,13.739672832239588,14.859733050971826,11.652745216507244,11.58931088444878,11.55042911678799,22.30241180714148
W316,8.19739819324947,8.460460451361818,8.377595399958333,8.333299056981483,17.73043282147183,19.463893411200978,13.514136478081253,21.11843017959319,20.713146575704897,8.207077172556103,8.19739819324947,8.217761630866297,7.606585225950472
W317,10.599123812680403,17.026721590886538,15.449226787331622,14.775406698280285,26.396656131355968,10.599123812680403,26.706675571581822,13.472196079320858,32.388793376697016,10.956112696015326,11.517904233977431,11.867157602356894,26.02013206124174
W318,10.043165131690957,6.457896811573262,7.110365710017318,7.453874045103046,3.7982696582162983,12.225503205704642,12.65839097269564,21.901698263458826,10.043165131690957,9.724611491947972,9.383880642234399,9.173236706579885,4.825688906502869
W319,9.908351615643515,13.153604547667383,12.212891818442078,11.802600788602975,17.222516147758842,11.465135839339741,17.603778932276374,15.609813767359265,28.430021772609056,9.913132652086524,10.034623751517072,10.153619502191402,9.908351615643515
W320,23.714970835210693,23.90980330470348,23.8610901961646,23.843449405009125,26.253927996508814,46.37968959023128,23.271482149079077,19.98389989328316,26.561779304837373,23.714970835210693,23.755251957915444,23.772331107659866,43.78689098762228
W321,12.21614807116326,11.981449599627132,12.035348953262776,12.058792859190232,12.21614807116326,14.77723225442609,23.858865851374553,11.669465197163971,11.745451878345662,12.19663917417976,12.175819296899936,12.162972447801346,19.182515035407157
W322,11.786258728817003,11.836016681539757,11.798849129672801,11.786258728817003,10.730705048800829,23.923345736748043,10.520365807565714,13.676358094500724,10.088469978701731,11.687544369740275,11.72336355382938,11.73585957445747,15.37169752552645
W323,20.971029400892398,14.920690981117362,16.046803560420543,16.53585947802358,20.971029400892398,11.025605566167872,16.281673396998666,10.962497938043438,12.386263486276208,20.27989844094384,19.603176706574573,19.208502292334725,15.363269629348359
W324,18.687226775504108,19.101169933314615,18.955770854987705,18.902477787253602,19.732519189882087,18.464792956433445,17.92101614520112,19.73251922404473,26.57444119067679,18.518011814056752,18.635490040945037,18.687226775504108,19.7325190846567
W325,13.327699731887845,12.742312089881066,12.879987942453793,12.939264956573847,12.11637044386547,16.20692640835372,13.327699731887845,20.887873933996033,8.166960090684205,13.280428224467,13.229704385310898,13.198263091011334,19.629851780066506
W326,19.096021829945688,19.062672507469948,19.087581658502277,19.096021829945688,19.121934998783026,22.012371099738118,20.1119685463739,14.099511900748436,38.267223072372104,19.161416419477735,19.137964681611326,19.129766763996173,19.390275863580186
W327,9.870758234457387,9.810483105640895,9.792718267573264,9.784982673821348,9.734184830912424,9.870758234457387,10.209917061982043,9.88757709285433,10.320823583272265,9.838701669215125,9.80422079331953,9.783026882241504,13.105252082992783
W328,20.845510943308724,21.780908342383594,21.566928008027656,21.473699362332606,22.069076587788583,21.42956125100793,22.825214952092214,22.069076567665213,20.845510943308724,20.923623296305422,21.00691327795364,21.058270278159362,22.069075959872418
W329,18.144561005301338,18.665917720284536,18.517937303993495,18.455753343184888,19.310419674568855,20.271457681219708,21.519482596446124,15.378830446249259,18.019428144515356,18.07337676436593,18.144561005301338,18.184064802270463,18.998044876025364
W330,19.812105136968224,22.66583189347864,21.95109548997072,21.637520934962236,19.46430725069393,19.812105136968224,21.598559956854483,19.46430720345786,27.391919455725617,20.008526242538853,20.217018460990293,20.345082123577026,19.464307105915786
W331,17.872314855744296,17.872315124998515,17.87231506329437,17.87231503643139,19.008869882230588,22.897124613417898,19.6000957667696,17.872315394252634,19.20135882148873,17.87231487818214,17.87231490211642,17.87231491687919,17.872314855744296
W332,18.059304804795083,17.784706244842813,17.788838747922288,17.807844450819957,20.11672629810594,20.56671802023926,20.589894791867614,24.926384685241736,31.511644664882958,18.059304804795083,17.98918667939427,17.95448768220001,20.499640797849445
W333,21.44357639733424,20.075626793538746,20.38957461799909,20.52616834576969,18.702621930415393,19.112228635176194,21.44357639733424,18.702621886371386,23.08923824888459,21.329782318997047,21.20835769733796,21.133441482783873,18.702621220246787
W334,15.3368063038753,11.890573634272874,12.683492790538184,13.028162497244095,8.801125959587374,9.265850733675371,10.962916744228997,11.564371728000472,11.263516747056427,15.051119777530552,14.746048624539846,14.55771260028326,15.3368063038753
W335,22.47423171352466,20.146678648061105,20.51467113973452,20.75482551902917,22.47423171352466,19.862786809978658,17.76097029990053,14.761460751187666,37.50190092665167,22.2610284932209,22.033505251267428,21.89311691371997,18.914810495553855
W336,20.196342565562855,20.284208147588757,20.26411337625506,20.255357439136734,20.37160815112672,24.872174820952146,20.196342565562855,20.37160815902271,22.169791901866887,20.203682450170206,20.211508306752364,20.216333492517386,20.371607749118464
W337,14.317187590492598,16.316174917187087,15.709002602545425,15.446722785803319,14.317187590492598,19.045213474281965,18.192305693927665,20.89865846086008,15.8243886276712,14.45505631209041,14.60262274408424,14.693902179947758,22.49546647810096
W338,20.61695394555061,20.617218812719784,20.617158114031056,20.617131688737082,20.61695394555061,13.104556137702438,18.303597710924482,14.138491300959966,23.871229935939198,20.61697601783184,20.616999562197286,20.61701408444198,20.61748367945921
W339,10.018115666186945,10.32677015091776,10.256059611151839,10.225271278109938,12.97696064439397,10.635151718133763,11.473890189872133,11.46462203169225,15.324955857175059,10.04384640295475,10.071291391649895,10.088218602072988,10.018115666186945
W340,12.13298081888618,14.03708966124765,13.274458635535508,13.038167319047858,18.091132518658807,14.976477775762506,16.39824328497198,10.895204398271652,23.629624893019276,11.098719601745804,11.867716896449487,12.13298081888618,12.547734614263772
W341,15.76962401239641,19.65996759348049,18.627200001275394,18.182929019285666,25.620278129526948,18.111485319350333,19.333334602177153,15.76962401239641,25.16508098506239,15.949524799791675,16.142579328000824,16.317478430131537,15.497182005491622
W342,9.704395471676815,15.048443139842135,13.670589107166373,13.14068404361498,21.83126446315403,14.829392695077631,15.784501052642963,15.94458459304676,9.704395471676815,10.094372138795238,10.510055042492427,10.776017094679805,26.43240015249553
W343,18.77434583136451,18.774345924148705,18.77434590288566,18.774345893628716,20.177639314970648,21.336138673025022,20.15778943374521,18.774346016932906,22.473962911425637,18.774345839096526,18.77434584734422,18.774345852431434,18.77434583136451
W344,18.439597301058512,18.45273147584407,18.449720561216314,18.448409939648062,18.439597301058512,21.840040994158603,18.408699525798447,18.465876977185676,18.536068155280322,18.440691383579583,18.441858521317197,18.442578460484395,26.194651536449193
W345,17.765717005810192,15.811371442647001,14.993441289560513,14.865904582403534,19.688197548262217,20.339475358886233,17.765717005810192,20.17200396204068,27.474295129752164,17.27325253042497,16.756079561350802,16.441178299680324,21.353016283100462
W346,18.785381776240772,18.68720599277099,18.709756348663017,18.719564074168336,18.785381776240772,20.43763001822769,18.58844415713751,17.538588898227488,24.560078553599872,18.777222828352865,18.76851524686834,18.763142073555006,18.857482220772393
W347,10.782143137250067,10.681787734021208,10.642093531416599,10.630456623552572,11.890777722577136,11.075749439483069,11.38376914824421,11.346888544872746,15.831127267851366,10.76254783019613,10.741642371395502,10.728745944051276,10.782143137250067
W348,21.08438372667974,16.139438632381484,17.072489485066264,17.473081254930808,21.08438372667974,24.67496755090389,15.197330279794649,15.77271954082301,12.907494028526848,20.55930663920748,20.096908137901927,19.809957165759112,13.870318616800246
W349,7.96554365175621,5.7794923705373185,6.205935029173936,6.392319005524362,3.9554132492356016,8.956535604559274,7.96554365175621,25.222026761028225,3.28799794347251,7.764510697454807,7.550550721859313,7.418826083892495,6.919820959905232
