V1,auto_select,avg_all,avg_top2,avg_top4,elasticnet,knn,lasso,lightgbm,ridge,xgboost
H316,0.8107226170608997,0.9132807408602968,0.8642774573183319,0.8107226170608997,0.710220259582837,1.2256865889992288,0.7489795455571703,0.5791705178172086,0.6924954276871895,1.9237887768825803
H317,0.2522798904303083,0.23031827458635237,0.24664018939314297,0.23589341209725484,0.20574438064659564,0.2522798904303083,0.1915643582522114,0.2905191012246149,0.24164460751210315,0.19179965184942357
H318,0.24741266802818324,0.24741266802818324,0.24136598587943214,0.21579187008300368,0.1517560040076016,0.5149111614733803,0.12187698992377023,0.5252874762062045,0.19793983227893858,0.38505013739313054
H319,0.23866120387416281,0.23866120387416281,0.22783122426696295,0.23022837952898006,0.23269409803716062,0.3135658282583554,0.2263545194448042,0.19620882396164507,0.2500951134478097,0.2863356109766257
H320,0.24824844834840948,0.24449718802224155,0.23948567911026172,0.2385378500890649,0.2467445193131747,0.2806121724744919,0.28554589041883305,0.28890649425917064,0.24824844834840948,0.2614668378438849
H321,0.406054250840884,0.44792717380364394,0.406054250840884,0.4580353939040655,0.9954111417272627,0.6188620915430461,0.4546930152223812,0.5124626608864251,0.36841781749985647,0.45376354245213407
H322,0.3753631147700507,0.36374056932330434,0.3753631147700507,0.3913124811359599,0.32755134559701315,0.36742939233906047,0.46040745012030726,0.33193471317998785,0.33703673553237634,0.3866959230290948
H323,0.266117397567741,0.49880428634425844,0.2628160679546908,0.266117397567741,0.5271090007754706,0.2688979182482798,2.9784030464362954,2.6103172530644887,0.26088137575272985,1.1556388650505172
H324,0.2807780093546989,0.47770526991185003,0.20970587879085137,0.4399749702047797,1.8576938200590982,0.2807780093546989,1.9839893331907825,1.488902513878088,0.2585638348415314,0.3938158053580892
H325,0.6430321614054706,0.7623436144566876,0.6556937133312598,0.6430321614054706,1.0994297469999772,0.5773110024216495,3.046018321172532,0.7223981216196805,0.6153258556337025,0.6128089764112826
H326,0.28400541157852094,0.29186397000013786,0.28579569819705086,0.2823933531823416,0.2903570678585209,0.28347328484903284,0.4998510958802823,0.2643080766285274,0.28400541157852094,0.40080955819483904
H327,0.9186741813218947,0.2582892705538067,0.6834208240889005,0.3070270280557923,1.2670277158069427,0.506863126106984,1.1607977549121697,2.1940320146612984,0.9186741813218947,1.504501503620326
H328,0.8844850097500668,0.9813709822807035,0.9362325507343408,0.9499866287616245,1.1267062781925645,0.8844850097500668,1.5849356198061473,1.0068997138626423,1.0085206603632415,0.9202426001616112
H329,35.14106532259771,32.93963069437639,37.5001559828386,35.14106532259771,30.363271690229837,39.74065977254493,30.653490048164645,30.582146890735473,29.647086063867988,35.46861602450604
H330,31.65665898583453,29.42942138855867,32.804594174106114,31.65665898583453,32.57024848019618,26.038014352260653,38.27186095505164,20.314257787610497,33.175506774263376,30.443295146998178
H331,20.505100251170507,22.89813044053539,19.521211558013214,19.581080134391406,22.787479255256827,25.135195611567916,44.90067206276427,18.737417152253993,21.41117379175814,20.505100251170507
H332,8.997071714355931,19.488308579555653,11.427136258587048,16.367970970589607,39.55078513473199,15.721387649193819,38.84325937653395,9.916435035532315,38.93209777786833,8.997071714355931
H333,130.01593768037253,133.83996212197627,130.01593768037253,121.51291626615415,59.75676378211238,103.33850873538653,129.2938920977253,172.2752587453926,151.2364017081182,109.17131070227785
H334,16.13553501634787,17.307374246497265,16.13553501634787,16.092999626420745,16.098645522626725,24.204833842871242,14.905325622680648,17.46064457222493,17.43743197995219,25.61344497256487
H335,93.19344827651703,74.18411882739066,71.7011958226436,69.3111946718598,62.64393623872687,81.5731582209436,62.64393623872687,77.54940919679329,86.86782259751254,93.19344827651703
H336,40.254728469759414,40.254728469759414,43.177783285154874,43.844105747624326,44.371022057027616,58.05011105634934,46.15389322701034,67.21485645278796,42.318833268055414,49.747911806316225
H337,65.56174361996541,65.56174361996541,71.07017713371478,63.97206308788183,49.11375533754382,65.17456613178368,47.87192251899474,105.87613367949953,53.18387827151702,82.24781173228145
H338,26.077256633530393,23.39447672373545,22.60737134488026,21.579689184916187,26.806293552413585,28.683317175160926,32.750844610201064,19.376019510394343,26.077256633530393,20.940885760117258
H339,110.1595518565814,66.49767088332683,93.22552514938313,79.19039657417805,48.25048538725783,110.1595518565814,49.31158751280683,73.65264700546655,46.40320750454903,84.15898939370695
H340,31.462058741006523,33.57089946360815,31.462058741006523,32.440758811796435,35.27853329825333,31.449301642533868,35.24069426455014,35.50100783274361,35.40396384441418,31.80841444679209
H341,40.476037202200374,50.06531472274431,37.86556480192705,45.10621428399373,45.8848746481736,80.80550284886401,62.293964033442315,90.51638732692032,41.262695832325406,40.476037202200374
H342,31.1977011686978,31.1977011686978,32.00185947763854,32.20336584494737,32.773941705932806,33.770519982073104,32.11749252418316,40.57965060258193,31.880947002887382,31.271054513541024
H343,40.619498330852686,40.100116807346986,40.619498330852686,40.81796214306962,49.44802869325912,37.51320897736595,47.173122894449605,42.30434780231043,47.294562590934945,44.309688906635564
H344,21.13492813383976,21.237028569958674,21.294203945151338,21.13492813383976,26.771140594668946,21.821604132157503,24.911883605408875,21.388991544119268,21.996944584019,20.64956805353392
H345,35.90401316837728,34.354448382682136,35.59259249352531,34.4845276459366,38.04967901910591,35.90401316837728,43.425590908999126,31.71203436757086,37.85761267462312,36.25776064365465
H346,64.89625059752424,64.89625059752424,94.7450875575492,65.45184176694092,64.05904067408399,166.38264258987533,63.22114388017064,91.76830632565427,63.21165135936284,97.2672573237081
H347,57.068642183343165,58.227085837733306,57.068642183343165,53.94536399568779,55.845240552665686,53.654175243355425,62.26867340834845,44.42952395882183,52.26659096023391,57.67511240956672
H348,23.404738615197864,23.699773300622983,23.631363571548683,23.404738615197864,26.732135574616667,20.96501937555751,27.256368122624597,29.45471292663555,24.588257787790084,25.36016958571596
H349,90.46170945705056,89.89364035883985,93.99506934245798,90.46170945705056,95.320109006551,90.24268744309146,91.63618597571752,82.67595978767798,92.42238588827745,77.85932208979372
H350,20.145286423575758,23.676918487472285,15.033670437998698,20.145286423575758,34.55683732332884,17.52016836650737,48.641025625809064,41.89049349373908,30.935423832794477,14.82870633500819
H351,14.73568104428829,17.91111422053147,14.104268064781802,14.73568104428829,29.189443586839058,14.079410420339144,31.663126430084077,17.059348108611296,27.44092364246565,15.936915656718522
H352,27.52903155213014,23.686991582259047,27.52903155213014,24.20564367770615,28.36268654979125,40.433349169768846,29.94733148460228,21.87402861861353,29.213477975774047,23.59222761393241
H353,35.62445829263399,40.88175253778048,36.71221440296944,36.92456496604729,37.47985068472507,35.62445829263399,37.5118639837285,36.938951795263264,37.750030638603704,80.03291825549114
H354,29.5616901554971,29.5616901554971,26.250308303144564,26.873562640334736,33.21651583114976,30.06856775131217,39.83690826812987,30.37865956223753,31.5258759664008,23.880449000546562
H355,22.440373715318763,22.263994161873086,22.440373715318763,22.470990882350208,23.1175269759107,25.312748129547014,23.146622932693628,23.208998396280446,24.083885120245466,23.35044750774552
H356,53.95838662052155,49.82347395710202,53.95838662052155,53.03232889081172,50.93843032608058,68.70777610230549,51.22678166811606,62.72959970069101,50.466871331835875,58.85051288034915
H357,16.961725896318537,18.718895406011633,16.961725896318537,16.52880190563461,20.870078801003636,17.497135482828085,30.60139076299845,22.01960117091534,15.926985021349694,17.48466031640506
H358,89.44067071338671,77.34036020221687,90.20708379900194,84.61509870704977,61.10067648359762,64.47131396664051,64.10424102351769,90.74624362738189,54.699772386452686,89.44067071338671
H359,13.111752800845993,12.608076363657398,14.311010882850583,13.224357650260501,15.743964380124487,13.111752800845993,12.214615331236311,13.716670023106051,19.39412654027548,12.597656762789681
H360,21.210199301410654,20.21831818838618,18.77533195895637,21.210199301410654,20.809119529366342,17.697385683726964,28.11525782527271,26.810138721628736,61.944813832427634,32.56145480661574
H361,19.00347646070053,25.055406809534187,21.727350386791493,21.88741391495617,26.62506840263624,19.00347646070053,46.781257110511156,27.684809410487592,25.833450064408403,28.399110265398164
H362,14.001665793188597,26.187477184847314,13.798644864534987,16.605878230596495,34.41087035576517,26.387506404187654,61.584766976288485,14.52465663734117,26.101497135229234,14.001665793188597
H363,29.612790804865636,26.79903253504157,26.888465728787036,29.189918144663697,29.612790804865636,45.77306428338556,25.327632504899594,35.11646199758819,42.00037057926895,25.7459683774191
H364,21.061878371483196,21.061878371483196,22.363056520499256,20.37551717425469,17.19100145220204,31.21219850001112,17.049017987504158,29.898982676678088,15.898682417310328,22.776187027713647
H365,21.401983749525524,20.652238702739126,21.401983749525524,21.15815149688911,20.58709317230048,23.445207009870753,20.627498162072204,19.420367729132714,21.05853674874766,22.204935602105017
H366,25.465093844730514,44.190938547838485,30.69078498321865,36.13127324458044,51.579523326368125,49.06591308293485,62.11376881993225,42.98266844615177,56.35866175571622,25.465093844730514
H367,33.82247379747447,29.411212066153496,33.16562300247454,33.21174600704319,33.82247379747447,21.875210418955245,32.568572448436605,25.157958177742408,33.40048729252906,25.4541870540943
H368,16.770313316340495,17.10324141962879,17.055600915384154,17.28824938284892,17.32999550560921,25.0093611316417,16.770313316340495,19.844963490847213,18.411617161048376,17.403815994175805
H369,61.04577780902163,60.54358326182864,61.127556686626505,61.197885090367606,61.04577780902163,57.13785767710835,61.209577847146065,62.68641267581,61.40718143824425,61.06108177419976
H370,61.42075305200253,50.68415854929065,55.532313887225335,55.63718358598915,44.44826797835418,48.90459256263469,48.997708498405146,45.73623904317042,47.0565491393613,61.42075305200253
H371,30.225081154660778,26.891791919072755,29.949087322592877,29.821135295543055,30.225081154660778,16.626111585516405,29.55427010251974,35.676734804595995,29.744564619212344,25.83730503228513
H372,20.94852842264197,20.071331856402573,20.94852842264197,19.675550692982515,29.18548710597103,21.690407904166538,30.807010053451155,18.350141237402894,26.37756757733386,21.474192269020087
H373,20.320045720316028,25.980930168626227,21.626922171888033,23.611039021627747,43.30038862650897,20.320045720316028,43.43486539560376,25.74664949895148,43.0881806365258,16.157301192072055
H374,41.78431638496683,37.03520875012318,45.119135633898,41.78431638496683,40.25840249114468,45.50408886324262,59.821297912338366,48.772786276450546,59.442984753874526,43.48223696414505
H375,41.587959130919955,44.16955833546453,45.003789813504,44.39043613910628,44.05901123223256,45.356788659724515,42.66003891843796,41.587959130919955,49.40553524009748,42.844903606449115
H376,35.33619812272081,35.33619812272081,35.0626634177145,34.909348027136154,34.72555291831442,43.14838175156424,35.61538853287348,38.1661607493324,34.69537002628329,33.08433375076569
H377,43.42918610465708,43.91662160044909,40.63503816864323,41.97994260263071,47.99804647043268,39.88992719414648,48.627221625805326,43.42918610465708,50.33763519850456,51.76711987794814
H378,22.795246979373037,29.944962090971433,19.61690625968956,21.47626050450239,36.74940903030655,32.20065352643462,61.25026621988923,19.194182772095125,27.779053721829893,22.795246979373037
H379,29.847357750467424,28.536949733565987,29.086528099304832,28.881907571545508,32.47934374163069,28.89621305552098,46.45815924845376,28.184913151214197,27.97215374028539,29.847357750467424
H380,21.46297273004664,21.853449389859385,21.529138140414396,21.46297273004664,21.747782835204184,25.96396303740821,21.95046615233729,21.91978105325485,21.981953986506397,26.52570955681157
H381,33.70230864782416,32.08769182921756,32.89795609582168,32.7055938162663,32.07075526852917,36.37493897076604,32.508261275301386,32.164723193899036,33.70230864782416,33.76602157016313
H382,35.71384221947973,33.85212790223294,34.08510829127518,34.01416011050109,33.09125255672626,17.662962020586022,49.18888166068769,29.387822317353397,33.48486516376648,35.71384221947973
H383,14.152651436802067,20.58205094264315,19.782642647441794,19.83891677531177,23.835698011419197,14.152651436802067,33.04854020350396,23.185450592842738,24.437507019383688,32.6478865116448
H384,30.965859827637786,30.807092796703138,27.646155740731132,27.754786681832332,40.8908624206472,30.965859827637786,40.13845770334079,34.56098651561093,29.78652301396987,26.289553056743276
H385,32.51820231096543,30.385840130822945,33.691295358218134,32.51820231096543,32.372043108094836,29.381098005687576,24.026508054011654,39.7293003306486,26.426905412084974,38.13325916334791
H386,31.345515712628014,31.570206953905533,32.82460462595799,32.01350872364973,30.56638418079187,31.345515712628014,30.48654666091163,29.98257399321611,31.916562341113558,34.38918653492139
H387,22.58539193993645,22.4057376353878,22.58539193993645,21.278741152349813,22.60890191899271,27.508999825234387,28.300253481714748,35.2685039000495,24.817836902703576,32.146359886811396
H388,35.67808202685924,36.31355194385465,35.932237657327406,35.67808202685924,38.43139792071712,33.80068087431025,38.397609755649704,37.04305928960563,37.708667298100565,38.33731070796759
H389,24.39941926596062,30.75661330068835,29.523486397094175,32.30349499213408,44.698845418423865,33.23407490237443,44.675055400226526,24.39941926596062,46.00662759306363,30.2602224077389
H390,20.93875848041813,20.709786693923352,20.496761047299472,20.703072665085685,22.89694533164948,23.464740554659375,22.655487015109635,20.93875848041813,23.488157203461803,20.604217243445213
H391,115.18954556286447,90.7111617120455,95.77316305914269,89.81946627753896,64.11325083287193,82.52172810598873,74.37268915899963,115.18954556286447,121.20171614984318,76.04630134994572
H392,13.915952884544453,14.721335150784414,14.502442851456768,14.818499187150328,14.616232028344994,16.177431119370738,14.615907912722415,13.915952884544453,14.615170723376597,15.228045719021594
H393,16.746237603780845,16.579672137347167,16.746237603780845,15.961490574687032,19.006865555207167,16.261527451395352,26.68711031438321,18.576410296319935,17.578427372200725,16.347391422020443
H394,140.42668035757254,162.0302748772563,173.73178083903042,169.42012910465186,125.91479711841642,116.17341982195948,141.27037194059554,188.06683716390725,171.85978027336773,140.42668035757254
H395,79.30567669229272,91.59721887206418,108.48413868174109,101.95277561474059,79.94187475669948,90.44588024917998,79.30567669229272,105.694650940266,79.81592474148604,45.164152160844026
H396,21.20508091126925,26.0823407289533,24.097459030151228,24.970919438678656,27.638821232284755,21.20508091126925,27.352248130799815,27.872368764007284,28.401710191985373,29.363453277123252
H397,39.34169291815366,39.34169291815366,41.39082333109727,41.40545643804306,41.95622310018949,40.92683558256658,43.97849790761708,38.86122108372376,43.304882686442284,37.96702864852235
H398,22.031033883704566,22.16618018662509,20.534676621447943,21.02598870229042,28.350170348121896,24.825036066139116,29.48459670432978,24.578263004837318,29.232175752370892,22.031033883704566
H399,38.79992438107816,38.19852321424615,39.20230721327213,35.97266181819464,42.030868538072525,39.33984023005448,41.3250406828976,43.97284693996004,44.387593397430805,38.79992438107816
H400,50.985925256332244,47.51546011027801,49.22394156274876,48.864389576912316,47.90079347992343,64.18631748210034,47.72095918396378,50.985925256332244,46.51848424128347,70.23174784422696
H401,22.124673380930123,22.919975233936064,25.59149069832044,23.016947448109775,25.652732789096756,22.124673380930123,72.80060334001341,29.030224790761057,24.070675587046843,26.643455122911163
H402,26.03938285187158,26.03938285187158,23.911688394627724,22.71591189086301,26.21726478758023,23.539224076898847,64.18114396478568,34.36419461153678,20.408050134334616,24.47224080805297
H403,20.319766818853637,23.38781867235305,22.418923582368983,21.952204415389303,27.899776587194392,20.319766818853637,31.80831887908534,26.171468116008107,21.418519996481145,20.8202453590443
H404,62.72735355541164,45.54549803815165,48.28812074117468,46.33418567528389,44.67395808094874,28.644387457624187,51.33350530297005,40.620170304835455,36.8574548688802,62.72735355541164
H405,58.74977778281466,81.81724359265542,85.66899410973585,90.72322499079557,104.80333369487214,60.50907338572444,104.05243571200864,58.74977778281466,105.97069662699816,85.66926631493362
H406,17.040767692959363,17.040767692959363,16.55686207672184,16.22674923273553,17.398674070288255,21.815358265069772,17.123478646985866,15.979959815932238,55.92758502307327,17.306404422086388
H407,94.74123432259296,65.39178265333017,81.11430958751217,78.9170470190679,47.394050114181155,94.74123432259296,73.51742224533994,68.15722290571597,42.45708423795903,67.78794100866783
H408,33.467892436543785,41.26763061788079,31.131678075551676,32.52329000520028,52.970542773411566,42.897502772763886,122.98187054212566,31.4258211391167,49.95009439459249,33.467892436543785
H409,72.71907998438343,60.15605268663469,101.99509812750742,95.2254095816207,67.59485738930442,77.58472837181267,72.71907998438343,89.70044151627447,67.5225287723477,114.42649288931872
H410,22.137553294172136,22.583135825679122,22.137553294172136,22.853139883898027,27.54602172880719,17.33623905799653,28.34899037380159,30.082500305044547,26.771949920901704,16.783261199538458
H411,19.723017080689235,18.24314365721557,19.56538399117722,19.451984232885017,19.437445098091445,17.94628215051633,19.723017080689235,31.640765188468027,19.242770023750637,19.47229317058352
H412,25.72789207903344,25.918777022801333,25.933769739729073,26.62959688208447,26.154608183816496,41.5128014502505,25.608035881101664,25.72789207903344,26.568504993758207,28.739280971404003
H413,20.75728319563057,24.59840239273158,20.75728319563057,21.474708037633494,32.81242108852255,19.640569034765388,30.839686419692935,28.53857330181241,24.274836507692914,21.933558230086994
H414,33.81271741401104,29.509727168144934,36.26502334202987,36.6594744802018,38.26442470240822,22.15470206751963,38.33916342782871,20.07758036782832,33.81271741401104,17.91175699760368
